popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,casts,directors,genres,production_companies
0.094017,25000000.0,10070000.0,Mrs. Winterbourne,105.0,1996-04-19,10,5.2,1996,34755418.4740063,13999482.5613297,"Shirley MacLaine,Ricki Lake,Brendan Fraser,Jane Krakowski,Loren Dean",Richard Benjamin,"Comedy,Romance,Drama",TriStar Pictures
4.271452,103000000.0,457640427.0,Gladiator,155.0,2000-05-01,3531,7.7,2000,130428087.777343,579506463.914726,"Russell Crowe,Joaquin Phoenix,Connie Nielsen,Oliver Reed,Richard Harris",Ridley Scott,"Action,Drama,Adventure","DreamWorks SKG,Universal Pictures,Scott Free Productions,Red Wagon Entertainment,Mill Film"
3.095625,9000000.0,39723096.0,Memento,113.0,2000-10-11,2144,7.9,2000,11396629.0290882,50301043.2220954,"Guy Pearce,Carrie-Anne Moss,Joe Pantoliano,Mark Boone Junior,Russ Fega",Christopher Nolan,"Mystery,Thriller","Summit Entertainment,Newmarket Capital Group,Team Todd,I Remember Productions"
2.977558,123000000.0,345141403.0,How the Grinch Stole Christmas,104.0,2000-11-17,733,6.1,2000,155753930.064206,437049836.952227,"Jim Carrey,Taylor Momsen,Jeffrey Tambor,Christine Baranski,Bill Irwin",Ron Howard,"Family,Comedy,Fantasy","Imagine Entertainment,Universal Pictures"
2.197205,90000000.0,429632142.0,Cast Away,143.0,2000-12-22,1854,7.3,2000,113966290.290882,544039793.482951,"Tom Hanks,Helen Hunt,Chris Noth,Paul Sanchez,Lari White",Robert Zemeckis,"Adventure,Drama","DreamWorks SKG,Twentieth Century Fox Film Corporation,Playtone,ImageMovers"
2.153361,10000000.0,83557872.0,Snatch,103.0,2000-09-01,1943,7.5,2000,12662921.1434313,105808674.404893,"Jason Statham,Brad Pitt,Vinnie Jones,Dennis Farina,Benicio del Toro",Guy Ritchie,"Thriller,Crime","Columbia Pictures Corporation,SKA Films"
1.956406,125000000.0,546388105.0,Mission: Impossible II,123.0,2000-05-23,1269,5.8,2000,158286514.292892,691886948.73239,"Tom Cruise,Dougray Scott,Thandie Newton,Ving Rhames,Richard Roxburgh",John Woo,"Adventure,Action,Thriller","Paramount Pictures,Cruise/Wagner Productions,Munich Film Partners & Company (MFP) MI2 Productions"
1.889388,48000000.0,90383208.0,Bedazzled,93.0,2000-10-19,302,5.3,2000,60782021.4884706,114451543.559435,"Elizabeth Hurley,Brendan Fraser,Frances O'Connor,Orlando Jones,Paul Adelstein",Harold Ramis,"Fantasy,Comedy,Romance","Twentieth Century Fox Film Corporation,Regency Enterprises,KirchMedia"
1.815244,19000000.0,278019771.0,Scary Movie,88.0,2000-07-07,681,5.9,2000,24059550.1725196,352054243.648785,"Carmen Electra,Dave Sheridan,Anna Faris,Jon Abrahams,Regina Hall",Keenen Ivory Wayans,Comedy,"Gold/Miller Productions,Wayans Bros. Entertainment,Dimension Films,Brad Grey Pictures"
1.768463,100000000.0,169327687.0,The Emperor's New Groove,78.0,2000-12-09,832,6.9,2000,126629211.434313,214418314.788063,"David Spade,John Goodman,Eartha Kitt,Patrick Warburton,Wendie Malick",Mark Dindal,"Adventure,Animation,Comedy,Family,Fantasy","Walt Disney Pictures,Walt Disney Feature Animation"
1.767681,70000000.0,374111707.0,What Women Want,127.0,2000-12-14,576,6.0,2000,88640448.0040197,473734704.45755,"Helen Hunt,Mel Gibson,Marisa Tomei,Lauren Holly,Mark Feuerstein",Nancy Meyers,"Comedy,Romance","Paramount Pictures,Centropolis Entertainment,Icon Entertainment International,Wind Dancer Productions"
1.60246,127500000.0,354248063.0,Dinosaur,82.0,2000-05-19,320,6.1,2000,161452244.57875,448581528.698231,"D. B. Sweeney,Alfre Woodard,Ossie Davis,Max Casella,Hayden Panettiere","Ralph Zondag,Eric Leighton","Animation,Family","Walt Disney Pictures,Walt Disney Feature Animation"
1.562652,92000000.0,264105545.0,Charlie's Angels,98.0,2000-11-02,709,5.5,2000,116498874.519568,334434768.987796,"Cameron Diaz,Lucy Liu,Drew Barrymore,Bill Murray,John Forsythe",McG,"Action,Adventure,Comedy,Crime,Thriller",Columbia Pictures
1.525559,45000000.0,224834564.0,Chicken Run,84.0,2000-06-21,663,6.3,2000,56983145.1454412,284706235.424977,"Mel Gibson,Miranda Richardson,Timothy Spall,Imelda Staunton,Jane Horrocks","Peter Lord,Nick Park","Animation,Comedy,Family","DreamWorks SKG,Aardman Animations,DreamWorks Animation,PathÃ©"
1.513108,110000000.0,215294342.0,The Patriot,165.0,2000-06-28,651,6.7,2000,139292132.577745,272625527.537294,"Mel Gibson,Heath Ledger,Joely Richardson,Jason Isaacs,TchÃ©ky Karyo",Roland Emmerich,"Drama,History,War,Action","Centropolis Entertainment,Columbia Pictures Corporation,Mutual Film Company,Global Entertainment Productions GmbH & Company Medien KG"
1.303223,23000000.0,53302314.0,Final Destination,98.0,2000-03-16,693,6.2,2000,29124718.6298921,67496299.8944418,"Devon Sawa,Ali Larter,Kerr Smith,Tony Todd,Seann William Scott",James Wong,Horror,"New Line Cinema,Zide-Perry Productions,Hard Eight Pictures"
1.240519,45000000.0,113916474.0,Coyote Ugly,100.0,2000-07-30,328,6.0,2000,56983145.1454412,144251532.719975,"Piper Perabo,Adam Garcia,John Goodman,Izabella Miko,Tyra Banks",David McNally,Comedy,"Jerry Bruckheimer Films,Touchstone Pictures"
1.235745,25000000.0,91036760.0,Romeo Must Die,115.0,2000-03-20,193,5.8,2000,31657302.8585784,115279131.303348,"Jet Li,Aaliyah,Isaiah Washington,Russell Wong,DMX",Andrzej Bartkowiak,"Action,Crime,Thriller","Silver Pictures,Warner Bros."
1.22950499999999,62000000.0,127666415.0,U-571,116.0,2000-04-20,205,6.1,2000,78510111.0892746,161662974.580958,"Matthew McConaughey,Bill Paxton,Harvey Keitel,Jon Bon Jovi,David Keith",Jonathan Mostow,"Action,Drama,Thriller,War","Universal Pictures,Canal Plus,Dino De Laurentiis Company"
1.211626,5000000.0,110000000.0,Billy Elliot,110.0,2000-05-18,359,7.1,2000,6331460.57171569,139292132.577745,"Jamie Bell,Julie Walters,Jean Heywood,Jamie Draven,Gary Lewis",Stephen Daldry,"Drama,Comedy,Music","BBC Films,Tiger Aspect Productions,StudioCanal,Arts Council of England,Working Title Films"
1.209516,90000000.0,237202299.0,Gone In Sixty Seconds,118.0,2000-06-09,994,6.0,2000,113966290.290882,300367400.727763,"Nicolas Cage,Angelina Jolie,Giovanni Ribisi,Delroy Lindo,Will Patton",Dominic Sena,"Action,Crime,Thriller","Jerry Bruckheimer Films,Touchstone Pictures"
1.208034,52000000.0,256271286.0,Erin Brockovich,131.0,2000-03-13,406,6.9,2000,65847189.9458432,324514308.594375,"Julia Roberts,Albert Finney,Aaron Eckhart,Marg Helgenberger,Cherry Jones",Steven Soderbergh,Drama,Jersey Films
1.207663,55000000.0,330444045.0,Meet the Parents,108.0,2000-10-05,957,6.5,2000,69646066.2888726,418438688.415149,"Ben Stiller,Robert De Niro,Teri Polo,Blythe Danner,Owen Wilson",Jay Roach,"Comedy,Romance","DreamWorks SKG,Universal Pictures,Tribeca Productions,Nancy Tenenbaum Films"
1.161107,26000000.0,71000000.0,"O Brother, Where Art Thou?",106.0,2000-08-30,662,7.2,2000,32923594.9729216,89906740.1183628,"George Clooney,John Turturro,Tim Blake Nelson,John Goodman,Holly Hunter",Joel Coen,"Action,Adventure,Comedy","Universal Pictures,Studio Canal,Touchstone Pictures"
1.144594,23000000.0,53187659.0,Pitch Black,109.0,2000-02-18,1245,6.6,2000,29124718.6298921,67351113.1720718,"Vin Diesel,Radha Mitchell,Cole Hauser,Rhiana Griffith,Lewis Fitz-Gerald",David Twohy,"Thriller,Science Fiction,Action","Interscope Communications,Polygram Filmed Entertainment"
1.104427,26000000.0,28780255.0,Boiler Room,118.0,2000-02-18,102,6.5,2000,32923594.9729216,36444209.9552846,"Giovanni Ribisi,Vin Diesel,Nia Long,Tom Everett Scott,Ben Affleck",Ben Younger,"Crime,Drama,Thriller",New Line Cinema
1.085408,95000000.0,76432727.0,The Road to El Dorado,89.0,2000-03-31,462,6.8,2000,120297750.862598,96786159.4778419,"Kenneth Branagh,Kevin Kline,Rosie Perez,Armand Assante,Edward James Olmos","Don Michael Paul,Bibo Bergeron","Adventure,Animation,Comedy,Family",DreamWorks Animation
1.073638,45000000.0,212000000.0,Miss Congeniality,111.0,2000-12-14,563,6.1,2000,56983145.1454412,268453928.240745,"Sandra Bullock,Benjamin Bratt,Michael Caine,Candice Bergen,William Shatner",Donald Petrie,"Comedy,Crime,Action","Village Roadshow Pictures,Castle Rock Entertainment,NPV Entertainment,Fortis Films,Warner Bros."
1.060212,31000000.0,68106245.0,Frequency,118.0,2000-04-28,215,6.8,2000,39255055.5446373,86242400.9810218,"Dennis Quaid,Jim Caviezel,Andre Braugher,Elizabeth Mitchell,Noah Emmerich",Gregory Hoblit,"Crime,Drama,Science Fiction,Thriller",New Line Cinema
1.050687,4500000.0,7390108.0,Requiem for a Dream,102.0,2000-10-27,1316,7.7,2000,5698314.51454412,9358035.48454414,"Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,Christopher McDonald",Darren Aronofsky,Drama,Artisan Entertainment
1.042311,40000000.0,55707411.0,Pay It Forward,122.0,2000-10-12,230,6.8,2000,50651684.5737255,70541855.2597722,"Kevin Spacey,Helen Hunt,Haley Joel Osment,Jay Mohr,Jim Caviezel",Mimi Leder,"Drama,Romance","Bel Air Entertainment,Warner Bros."
1.006654,95000000.0,190213455.0,Hollow Man,112.0,2000-08-04,309,5.3,2000,120297750.862598,240865798.108463,"Elisabeth Shue,Kevin Bacon,Josh Brolin,Kim Dickens,Rhona Mitra",Paul Verhoeven,"Action,Science Fiction,Thriller","Columbia Pictures Corporation,Global Entertainment Productions GmbH & Company Medien KG"
1.001503,30000000.0,173959438.0,Big Momma's House,98.0,2000-05-31,279,5.7,2000,37988763.4302941,220283464.554964,"Martin Lawrence,Nia Long,Paul Giamatti,Jascha Washington,Terrence Howard",Raja Gosnell,"Crime,Comedy","Twentieth Century Fox Film Corporation,Regency Enterprises"
0.981767,7000000.0,34266564.0,American Psycho,102.0,2000-04-13,1069,7.1,2000,8864044.80040197,43391479.7788344,"Christian Bale,Willem Dafoe,Jared Leto,Josh Lucas,Samantha Mathis",Mary Harron,"Thriller,Drama,Crime","Lions Gate Films,Edward R. Pressman Film,Muse Productions"
0.97741,12800000.0,40031879.0,Dancer in the Dark,140.0,2000-05-17,190,7.4,2000,16208539.0635921,50692052.7000386,"BjÃ¶rk,Catherine Deneuve,David Morse,Peter Stormare,Joel Grey",Lars von Trier,"Drama,Crime,Music","Fine Line Features,Zentropa Entertainments,Danmarks Radio (DR),SVT Drama,Arte"
0.976664,16000000.0,119754278.0,Road Trip,93.0,2000-05-19,299,5.7,2000,20260673.8294902,151643897.890256,"Breckin Meyer,Seann William Scott,Amy Smart,Paulo Costanzo,DJ Qualls",Todd Phillips,"Comedy,Adventure","DreamWorks SKG,The Montecito Picture Company"
0.972719,30000000.0,136706683.0,Remember the Titans,113.0,2000-09-29,535,7.3,2000,37988763.4302941,173110594.660907,"Denzel Washington,Will Patton,Ryan Hurst,Wood Harris,Hayden Panettiere",Boaz Yakin,Drama,"Walt Disney Pictures,Jerry Bruckheimer Films,Technical Black,Run It Up Productions Inc."
0.968941,10000000.0,12008642.0,The Gift,111.0,2000-12-22,128,6.2,2000,12662921.1434313,15206448.6685698,"Cate Blanchett,Giovanni Ribisi,Keanu Reeves,Katie Holmes,Greg Kinnear",Sam Raimi,"Horror,Drama,Thriller,Mystery","Lakeshore Entertainment,Alphaville Films"
0.923632,80000000.0,39459427.0,The Legend of Bagger Vance,126.0,2000-11-02,146,6.2,2000,101303369.147451,49967161.2465987,"Matt Damon,Bruce McGill,Charlize Theron,Will Smith,Joel Gretsch",Robert Redford,"Fantasy,Drama","DreamWorks SKG,Twentieth Century Fox Film Corporation,Wildwood Enterprises,Epsilon Motion Pictures,Allied Filmmakers"
0.918262,48000000.0,207515725.0,Traffic,148.0,2000-12-27,286,6.6,2000,60782021.4884706,262775526.169699,"Michael Douglas,Benicio del Toro,Jacob Vargas,TomÃ¡s MiliÃ¡n,Russell G. Jones",Steven Soderbergh,Drama,"USA Films,Initial Entertainment Group (IEG),Bedford Falls Company, The,Compulsion Inc.,Splendid Medien AG"
0.91232,13000000.0,73180723.0,"Dude, Whereâ€™s My Car?",83.0,2000-12-15,287,5.1,2000,16461797.4864608,92668172.4568295,"Ashton Kutcher,Seann William Scott,Kristy Swanson,Jennifer Garner,Marla Sokoloff",Danny Leiner,Comedy,"Twentieth Century Fox Film Corporation,Alcon Entertainment"
0.911808,60000000.0,124745083.0,The Family Man,125.0,2000-12-12,301,6.4,2000,75977526.8605883,157963714.90598,"Nicolas Cage,TÃ©a Leoni,Don Cheadle,Saul Rubinek,Amber Valletta",Brett Ratner,"Comedy,Drama,Romance,Fantasy",Universal Pictures
0.886238,82000000.0,96085477.0,The 6th Day,123.0,2000-11-17,318,5.5,2000,103835953.376137,121672281.827999,"Arnold Schwarzenegger,Michael Rapaport,Tony Goldwyn,Michael Rooker,Sarah Wynter",Roger Spottiswoode,"Action,Mystery,Science Fiction,Thriller","Columbia Pictures,Phoenix Pictures"
0.848261,15000000.0,35007180.0,The Skulls,106.0,2000-03-31,88,5.9,2000,18994381.715147,44329315.9793908,"Joshua Jackson,Paul Walker,Hill Harper,Leslie Bibb,Christopher McDonald",Rob Cohen,"Crime,Drama,Thriller","Universal Pictures,Original Film,Newmarket Capital Group,Cranium Films"
0.78353,51000000.0,149270999.0,"Me, Myself & Irene",116.0,2000-06-22,521,5.9,2000,64580897.8315,189020688.933822,"Jim Carrey,RenÃ©e Zellweger,Anthony Anderson,Robert Forster,Richard Jenkins","Peter Farrelly,Bobby Farrelly",Comedy,"Twentieth Century Fox Film Corporation,Conundrum Entertainment"
0.770457,55000000.0,56932305.0,Shanghai Noon,110.0,2000-05-26,411,6.1,2000,69646066.2888726,72092928.8728784,"Jackie Chan,Owen Wilson,Lucy Liu,Xander Berkeley,Roger Yuan",Tom Dey,"Adventure,Action,Comedy,Western","Spyglass Entertainment,Roger Birnbaum Productions,Touchstone Pictures"
0.768576,75000000.0,248118121.0,Unbreakable,106.0,2000-11-13,948,6.7,2000,94971908.5757354,314190020.047936,"Bruce Willis,Samuel L. Jackson,Robin Wright,Spencer Treat Clark,John Patrick Amedori",M. Night Shyamalan,"Action,Fantasy,Thriller","Limited Edition Productions Inc.,Touchstone Pictures,Blinding Edge Pictures,Barry Mendel Productions"
0.743732,65000000.0,128884132.0,Space Cowboys,130.0,2000-07-31,211,6.2,2000,82308987.432304,163204960.01556,"Clint Eastwood,Tommy Lee Jones,Donald Sutherland,James Garner,James Cromwell",Clint Eastwood,"Action,Adventure,Thriller","Village Roadshow Pictures,Malpaso Productions,Mad Chance,Warner Bros.,Clipsal Films"
0.74231,41300000.0,106371651.0,The Whole Nine Yards,98.0,2000-02-18,313,6.0,2000,52297864.3223716,134697582.85096,"Bruce Willis,Matthew Perry,Rosanna Arquette,Michael Clarke Duncan,Kevin Pollak",Jonathan Lynn,"Comedy,Crime","Franchise Pictures,Warner Bros.,Morgan Creek Productions,Nine Yards Productions,Rational Packaging Company"
0.736561999999999,60000000.0,47383689.0,Almost Famous,122.0,2000-09-15,454,7.3,2000,75977526.8605883,60001591.7291877,"Kate Hudson,Billy Crudup,Frances McDormand,Jason Lee,Patrick Fugit",Cameron Crowe,"Drama,Music","Columbia Pictures,Vinyl Films,DreamWorks Pictures"
0.736173,28000000.0,90449929.0,Bring It On,98.0,2000-08-25,409,5.7,2000,35456179.2016078,114536031.835596,"Kirsten Dunst,Jesse Bradford,Huntley Ritter,Eliza Dushku,Gabrielle Union",Peyton Reed,Comedy,Beacon Communications
0.733654,25000000.0,152500343.0,Chocolat,121.0,2000-12-14,527,6.6,2000,31657302.8585784,193109981.775523,"Juliette Binoche,Alfred Molina,Johnny Depp,Carrie-Anne Moss,Judi Dench",Lasse HallstrÃ¶m,"Comedy,Drama,Romance","Miramax Films,David Brown Productions,Fat Free"
0.697768,30000000.0,47126295.0,High Fidelity,113.0,2000-03-17,379,7.0,2000,37988763.4302941,59675655.7367084,"John Cusack,Iben Hjejle,Todd Louiso,Jack Black,Lisa Bonet",Stephen Frears,"Comedy,Drama,Romance,Music","Buena Vista,Touchstone Pictures"
0.697146,80000000.0,33463969.0,Red Planet,106.0,2000-11-10,132,5.3,2000,101303369.147451,42375160.0593232,"Val Kilmer,Carrie-Anne Moss,Benjamin Bratt,Tom Sizemore,Simon Baker",Antony Hoffman,"Thriller,Action,Science Fiction","Village Roadshow Pictures,NPV Entertainment,Warner Bros.,The Canton Company,Mars Production Pty. Ltd."
0.689638,90000000.0,60874615.0,Mission to Mars,114.0,2000-03-10,181,5.6,2000,113966290.290882,77085044.9381745,"Gary Sinise,Tim Robbins,Don Cheadle,Connie Nielsen,Jerry O'Connell",Brian De Palma,Science Fiction,"Spyglass Entertainment,The Jacobson Company,Touchstone Pictures,Red Horizon Productions"
0.687905,33000000.0,104155843.0,The Cell,107.0,2000-08-17,216,5.7,2000,41787639.7733235,131891722.653662,"Jennifer Lopez,Vincent D'Onofrio,Vince Vaughn,Marianne Jean-Baptiste,Catherine Sutherland",Tarsem Singh,"Horror,Science Fiction,Thriller","New Line Cinema,Avery Pix,Radical Media,Katira Productions GmbH & Co. KG,Caro-McLeod"
0.664636,46000000.0,107196498.0,Shaft,99.0,2000-06-15,182,5.3,2000,58249437.2597843,135742080.1026,"Samuel L. Jackson,Jeffrey Wright,Christian Bale,Busta Rhymes,Dan Hedaya",John Singleton,"Action,Adventure,Crime,Thriller","Paramount Pictures,Scott Rudin Productions"
0.66065,63600000.0,19412993.0,Get Carter,102.0,2000-10-06,77,5.3,2000,80536178.4722236,24582519.9516985,"Sylvester Stallone,Miranda Richardson,Rachael Leigh Cook,Mickey Rourke,Johnny Strong",Stephen T. Kay,"Action,Drama,Thriller,Crime","Franchise Pictures,Warner Bros.,Morgan Creek Productions,The Canton Company"
0.632783,83000000.0,59468275.0,The Flintstones in Viva Rock Vegas,90.0,2000-04-28,55,4.4,2000,105102245.49048,75304207.6860892,"Mark Addy,Stephen Baldwin,Kristen Johnston,Jane Krakowski,Joan Collins",Brian Levant,"Science Fiction,Comedy,Family,Romance","Universal Pictures,Amblin Entertainment"
0.627609,80000000.0,34566746.0,Thirteen Days,145.0,2000-12-24,94,6.6,2000,101303369.147451,43771597.8783022,"Kevin Costner,Bruce Greenwood,Steven Culp,Dylan Baker,Shawn Driscoll",Roger Donaldson,"Drama,Thriller","New Line Cinema,Tig Productions"
0.626782,40000000.0,144056873.0,The Beach,119.0,2000-02-11,683,6.2,2000,50651684.5737255,182418082.296831,"Leonardo DiCaprio,Guillaume Canet,Tilda Swinton,Virginie Ledoyen,Staffan Kihlbom",Danny Boyle,"Drama,Adventure,Romance,Thriller","20th Century Fox,Figment Films"
0.58332,120000000.0,325756637.0,The Perfect Storm,130.0,2000-03-15,315,5.9,2000,151955053.721176,412503060.62804,"George Clooney,Mark Wahlberg,Diane Lane,John C. Reilly,William Fichtner",Wolfgang Petersen,Drama,"Warner Bros.,Baltimore Spring Creek Productions,Radiant Productions"
0.54656,75000000.0,36754634.0,Titan A.E.,94.0,2000-06-16,184,6.1,2000,94971908.5757354,46542103.1997682,"Matt Damon,Bill Pullman,Drew Barrymore,John Leguizamo,Nathan Lane","Don Bluth,Gary Goldman","Animation,Action,Science Fiction,Family,Adventure","Twentieth Century Fox Film Corporation,David Kirschner Productions,Fox Animation Studios"
0.542611,40000000.0,161834276.0,Scream 3,116.0,2000-02-03,390,5.6,2000,50651684.5737255,204929467.529231,"David Arquette,Neve Campbell,Courteney Cox,Patrick Dempsey,Scott Foley",Wes Craven,"Horror,Mystery","Konrad Pictures,Craven-Maddalena Films,Dimension Films"
0.530739,75000000.0,215663859.0,Vertical Limit,124.0,2000-12-08,151,6.0,2000,94971908.5757354,273093444.00051,"Chris O'Donnell,Robin Tunney,Bill Paxton,Scott Glenn,Izabella Scorupco",Martin Campbell,"Action,Adventure,Thriller","Columbia Pictures Corporation,Global Entertainment Productions GmbH & Company Medien KG"
0.525341,42000000.0,32168970.0,Reindeer Games,124.0,2000-02-25,86,5.2,2000,53184268.8024118,40735313.037541,"Ben Affleck,Gary Sinise,Charlize Theron,Dennis Farina,Donal Logue",John Frankenheimer,Thriller,"Dimension Films,Marty Katz Productions"
0.495241,30000000.0,45554533.0,The Tigger Movie,77.0,2000-02-11,88,6.5,2000,37988763.4302941,57685345.9104842,"Jim Cummings,Nikita Hopkins,Ken Sansom,John Fiedler,Peter Cullen",Jun Falkenstein,"Animation,Family",Walt Disney Pictures
0.49295,11000000.0,59827328.0,Next Friday,98.0,2000-01-12,70,6.6,2000,13929213.2577745,75758873.6686204,"Ice Cube,Mike Epps,Justin Pierce,John Witherspoon,Don Curry",Steve Carr,Comedy,New Line Cinema
0.481089,28000000.0,33000337.0,Dracula 2000,99.0,2000-12-22,73,4.7,2000,35456179.2016078,41788066.5137661,"Gerard Butler,Christopher Plummer,Jonny Lee Miller,Justine Waddell,Jennifer Esposito",Patrick Lussier,"Horror,Thriller","Neo Art & Logic,Dimension Films,Wes Craven Films"
0.47571,16000000.0,109130.0,The Weight of Water,113.0,2000-09-25,14,5.1,2000,20260673.8294902,138190.458438266,"Sean Penn,Catherine McCormack,Elizabeth Hurley,Sarah Polley,Josh Lucas",Kathryn Bigelow,"Crime,Drama,Mystery","StudioCanal,Miracle Pictures,Palomar Pictures (II),Manifest Film Company"
0.465293,32000000.0,48814909.0,Men of Honor,129.0,2000-09-13,341,7.0,2000,40521347.6589804,61813934.3290779,"Robert De Niro,Cuba Gooding Jr.,Charlize Theron,Aunjanue Ellis,Hal Holbrook","George Tillman, Jr.",Drama,Fox 2000 Pictures
0.464139,100000000.0,155464351.0,What Lies Beneath,130.0,2000-07-21,234,6.1,2000,126629211.434313,196863281.732773,"Harrison Ford,Michelle Pfeiffer,Diana Scarwid,James Remar,Miranda Otto",Robert Zemeckis,"Drama,Horror,Mystery,Thriller","DreamWorks SKG,Twentieth Century Fox Film Corporation,ImageMovers"
0.458778,60000000.0,71000000.0,Rules of Engagement,128.0,2000-04-07,90,5.8,2000,75977526.8605883,89906740.1183628,"Tommy Lee Jones,Samuel L. Jackson,Guy Pearce,Ben Kingsley,Bruce Greenwood",William Friedkin,"Action,Adventure,Drama,History,War","Paramount Pictures,Seven Arts Pictures,Munich Film Partners & Company (MFP) ROE Production"
0.449041,43000000.0,80049764.0,Finding Forrester,136.0,2000-12-21,161,6.9,2000,54450560.9167549,101366384.908229,"Sean Connery,Rob Brown,F. Murray Abraham,Anna Paquin,Busta Rhymes",Gus Van Sant,Drama,"Fountainbridge Films,Laurence Mark Productions,Columbia Pictures Corporation,Finding Forrester Productions"
0.417675,16000000.0,20627372.0,Boys and Girls,94.0,2000-06-16,53,5.3,2000,20260673.8294902,26120278.5032224,"Freddie Prinze Jr.,Claire Forlani,Jason Biggs,Amanda Detmer",Robert Iscove,"Comedy,Drama,Romance",Dimension Films
0.410235,85000000.0,183611771.0,102 Dalmatians,100.0,2000-10-07,150,5.0,2000,107634829.719166,232506137.717878,"Glenn Close,Ioan Gruffudd,Alice Evans,Tim McInnerny,GÃ©rard Depardieu",Kevin Lima,"Comedy,Family","Walt Disney Pictures,Cruella Productions"
1.616724,84000000.0,123307945.0,Nutty Professor II: The Klumps,106.0,2000-07-27,168,4.8,2000,106368537.604823,156143878.389357,"Eddie Murphy,Janet Jackson,Larry Miller,John Ales,Richard Gant",Peter Segal,"Fantasy,Comedy,Romance,Science Fiction","Imagine Entertainment,Universal Pictures"
0.623706,30000000.0,37036004.0,Keeping the Faith,127.0,2000-04-14,79,5.7,2000,37988763.4302941,46898399.8119809,"Ben Stiller,Edward Norton,Jenna Elfman,Anne Bancroft,Eli Wallach",Edward Norton,Comedy,"Spyglass Entertainment,Touchstone Pictures,Triple Threat Talent"
0.38535,90000000.0,14828081.0,Supernova,91.0,2000-01-14,42,4.7,2000,113966290.290882,18776682.0411413,"James Spader,Angela Bassett,Robert Forster,Lou Diamond Phillips,Peter Facinelli","Walter Hill,Jack Sholder",Science Fiction,"United Artists,Metro-Goldwyn-Mayer (MGM),Hammerhead Productions,Screenland Pictures"
0.372923,35000000.0,36779296.0,Bounce,106.0,2000-11-15,62,5.2,2000,44320224.0020098,46573332.4958921,"Ben Affleck,Gwyneth Paltrow,Joe Morton,Natasha Henstridge,Tony Goldwyn",Don Roos,"Drama,Romance",Miramax Films
0.339608,40000000.0,30199105.0,The Art of War,117.0,2000-08-23,67,5.7,2000,50651684.5737255,38240888.5217204,"Wesley Snipes,Donald Sutherland,Maury Chaykin,Anne Archer,Michael Biehn",Christian Duguay,"Action,Adventure,Thriller","Amen Ra Films,Franchise Pictures,Warner Bros.,Morgan Creek Productions"
0.350814,15000000.0,9902115.0,Whatever It Takes,94.0,2000-03-31,22,5.0,2000,18994381.715147,12538970.1398189,"Jodi Lyn O'Keefe,Shane West,Marla Sokoloff,James Franco,Aaron Paul",David Raynr,"Drama,Comedy,Romance",Columbia Pictures Corporation
0.349034,65000000.0,69700000.0,The Kid,104.0,2000-07-07,141,5.9,2000,82308987.432304,88260560.3697167,"Bruce Willis,Spencer Breslin,Emily Mortimer,Lily Tomlin,Chi McBride",Jon Turteltaub,"Fantasy,Comedy,Family",Walt Disney Pictures
0.332267,25000000.0,15843608.0,Highlander: Endgame,87.0,2000-09-01,49,4.3,2000,31657302.8585784,20062635.8731438,"Christopher Lambert,Bruce Payne,Adrian Paul,Donnie Yen,Lisa Barbuscia",Douglas Aarniokoski,"Action,Fantasy,Science Fiction","Davis-Panzer Productions,Dimension Films"
0.324003,20000000.0,27728118.0,Love & Basketball,124.0,2000-04-21,54,7.3,2000,25325842.2868627,35111897.168976,"Chris Warren, Jr.,Kyla Pratt,Sanaa Lathan,Omar Epps,Alfre Woodard",Gina Prince-Bythewood,"Action,Comedy,Drama,Romance",40 Acres & A Mule Filmworks
0.310295,14000000.0,5108820.0,Gossip,90.0,2000-04-21,34,5.3,2000,17728089.6008039,6469258.47959851,"Joshua Jackson,James Marsden,Kate Hudson,Lena Headey,Norman Reedus",Davis Guggenheim,"Drama,Mystery,Thriller",Warner Bros. Pictures
0.309754,13500000.0,7060876.0,Quills,124.0,2000-11-22,52,6.4,2000,17094943.5436323,8941131.59915472,"Geoffrey Rush,Kate Winslet,Joaquin Phoenix,Michael Caine,Billie Whitelaw",Philip Kaufman,Drama,"Fox Searchlight Pictures,Industry Entertainment,Walrus & Associates,Hollywood Partners,Charenton Productions"
0.285304,25000000.0,24362772.0,The Next Best Thing,108.0,2000-03-03,17,3.6,2000,31657302.8585784,30850386.0671398,"Madonna,Rupert Everett,Benjamin Bratt,Malcolm Stumpf,Josef Sommer",John Schlesinger,"Comedy,Drama","Paramount Pictures,Lakeshore Entertainment"
0.284476,35000000.0,15185241.0,Dungeons & Dragons,107.0,2000-12-08,86,3.9,2000,44320224.0020098,19228950.9327001,"Justin Whalin,Jeremy Irons,Thora Birch,Bruce Payne,Zoe McLellan",Courtney Solomon,"Action,Adventure,Fantasy,Science Fiction","New Line Cinema,Silver Pictures,Sweetpea Entertainment"
0.279624,24000000.0,13700000.0,The Ladies Man,84.0,2000-10-13,14,5.4,2000,30391010.7442353,17348201.966501,"Tim Meadows,Karyn Parsons,Billy Dee Williams,John Witherspoon,Jill Talley",Reginald Hudlin,Comedy,SNL Studios
